Code,richness,MAT,MDR,ISO,TS,MTWM,MTCM,TAR,MTWetQ,MTDQ,MTCQ,MTWarmQ,WD,PET,MAP,PWM,PDM,PS,PWetQ,PDQ,PWarmQ,PCQ,MI,AET,ER,NVF,RMAT,RMAP,population,AOC,GDP
ZY2071,61,15.94545454,7.12575762,28.84876537,631.6099115,27.50909094,2.809090896,24.70000005,23.1666667,7.560606093,23.1666667,7.560606093,-108.3636364,1121.909091,1230.272727,234.4545455,17.09090909,75.33081905,617.5454545,62.72727273,617.5454545,62.72727273,9.658860708,1001.727273,421,2,0.833333304,10,929.6671677,1896367.477,229.6666667
SC2072,34,13.06458335,7.698611105,33.20863216,545.5216914,23.88333321,0.700000014,23.18333319,19.25833337,5.70138888,19.25833337,5.70138888,-3.75,1085.083333,1088.833333,219.5833333,14.91666667,82.19488694,577.5,46,577.5,46,0.345595576,875.9166667,724,3,1.920833344,5,5252.440598,1813760.243,537.6666667
GL2073,17,18.06018514,9.035185196,35.71205981,593.2886411,29.96666654,4.666666667,25.29999987,24.55185184,10.00000002,24.55185184,10.00000002,10.77777778,1233.777778,1223,243,17.11111111,78.83962697,637.7777778,60.11111111,637.7777778,60.11111111,-0.873559078,1014.222222,385,2,0.729166746,14,1520.596848,6350417.022,525.3333333
ZN2074,32,15.76602564,7.257692355,29.48429111,623.8231286,27.27692296,2.661538454,24.61538451,22.87820505,7.465384636,22.87820505,7.465384636,-100.4615385,1128.923077,1229.384615,240.0769231,18.07692308,75.99083431,620.0769231,62.61538462,620.0769231,62.61538462,8.898882529,999,441,3,0.733333459,14,1401.998726,1244079.593,425.7777778
CH2075,18,20.01083335,8.081666695,35.5906121,537.514362,30.32666677,7.620000013,22.70666676,25.77333342,12.66444441,25.77333342,12.66444441,-8.86666666,1302.666667,1311.533333,254.8,12.13333333,85.55354142,738.4666667,58.93333333,738.4666667,58.93333333,0.680655066,1007.266667,531,1,1.229166667,42,703.8585815,3027189.222,152.7777778
PZ2076,16,14.72765149,7.888636419,34.69622558,541.7292706,25.16363629,2.427272732,22.73636356,20.66212114,7.363636349,20.66212114,7.363636349,-69.18181818,1172.545455,1241.727273,249.2727273,19,81.65679055,667.3636364,60.54545455,667.3636364,60.54545455,5.900139556,922.5454545,423,1,0.787500133,13,3570.82576,2685252.103,1241.125
WM2077,58,18.37268522,8.191666766,33.30998534,590.2239784,30.0444444,5.455555598,24.5888888,25.01481477,10.48888891,25.01481477,10.48888891,-36.88888888,1198.555556,1235.444444,235,14.33333333,78.32365019,641.4444444,58.66666667,641.4444444,58.66666667,3.077778807,1008,526,2,1.187499801,5,352.0261097,1000000,159.2222222
CH2078,28,16.93598485,7.596212116,31.71092246,592.4292967,28.16363629,4.209090883,23.95454541,23.5409091,8.933333346,23.5409091,8.933333346,-129.6363636,1165.727273,1295.363636,250.4545455,11.90909091,84.80170621,724.5454545,56.90909091,724.5454545,56.90909091,11.12064259,990.9090909,347,1,0.520833313,5,1030.276779,245895.1469,144
SC2079,28,11.54166666,7.634722194,31.6034399,587.6311799,22.84999975,-1.308333327,24.15833307,18.31666663,3.704166688,18.31666663,3.704166688,-110.8333333,1007.333333,1118.166667,217.5833333,17,78.33714178,572.0833333,52.83333333,572.0833333,52.83333333,11.00264725,854.75,371,2,0.758333336,10,540.7486649,0,538.4444444
SC2080,31,13.04910714,7.677976155,31.39352928,597.4094281,24.39285687,-0.06428571,24.45714258,19.92738098,5.057142841,19.92738098,5.057142841,-5.5,1074,1079.5,212.5,15.28571429,79.23644214,555.4285714,47.57142857,555.4285714,47.57142857,0.512104283,872.7142857,577,3,2.079166717,13,3570.978905,4352276.95,599.5555556
ZY2081,59,15.7239583,7.178472327,29.11211687,627.9432214,27.20833333,2.549999992,24.65833334,22.63333323,7.375000007,22.89583323,7.375000007,-110.6666667,1116.166667,1226.833333,236.75,17.66666667,75.20255745,613.25,62.83333333,613.25,62.83333333,9.914887262,999.1666667,415,2,0.84583355,12,787.4671974,2354302.188,252.8888889
CH2082,16,19.82175923,7.873148203,34.24712826,551.1825158,30.31111124,7.32222218,22.98888906,25.824074,12.29814814,25.824074,12.29814814,-31.22222222,1279.222222,1310.444444,253,13,84.58744477,732.2222222,60.33333333,732.2222222,60.33333333,2.440719187,1012.333333,529,3,1.125000079,28,336.0489082,2308608.304,181.1111111
XX2083,13,14.46562493,7.885416702,29.98251613,661.7050154,26.78749967,0.487500004,26.29999966,20.97291652,5.835416663,22.09999979,5.835416663,-93,1074,1167,225,17.75,73.65641333,577.5,59.75,567.25,59.75,8.659217877,980.125,159,1,0.229166616,6,2497.746048,4565967.632,1538.833333
CH2084,18,18.89479166,7.379861047,32.23872637,561.6828625,29.55000019,6.658333302,22.89166689,25.2125001,11.36249999,25.2125001,11.36249999,5,1238.333333,1233.333333,245.25,9,86.59335788,700.5,48.58333333,700.5,48.58333333,-0.403768506,966.5833333,564,2,1.029166321,11,484.8847923,155227.5404,134.6666667
LZ2085,21,14.78576389,7.477083232,30.41515468,612.0246142,26.17500003,1.591666669,24.58333336,21.73750006,6.627777777,21.73750006,6.627777777,-67.08333333,1115.166667,1182.25,232.9166667,18,76.66891649,598.4166667,59.25,598.4166667,59.25,6.015543267,955.4166667,438,1,1.254166777,13,5379.183929,3733197.472,769.2222222
WM2086,90,16.92361106,7.482407298,29.74255446,636.4887476,28.85555522,3.699999995,25.15555522,24.19814809,8.464814817,24.19814809,8.464814817,-99.44444445,1145.444444,1244.888889,235.4444444,16.11111111,76.69987524,636.4444444,62.22222222,636.4444444,62.22222222,8.681734407,1005.555556,1004,2,1.858333488,26,452.8446312,3735.822557,157
AL2087,54,15.34924249,7.278787813,31.75989421,568.9747787,25.98181829,3.063636325,22.91818196,21.64090925,7.643939361,21.64090925,7.643939361,-165,1141,1306,246.1818182,15,82.02043771,711.1818182,60.72727273,711.1818182,60.72727273,14.46099912,963.7272727,323,2,0.441666633,9,472.3894215,956492.4873,381.7777778
PZ2088,23,14.09886363,8.081060545,35.59954107,534.4586462,24.89090902,2.190909082,22.69999994,20.03181819,6.881818183,20.03181819,6.881818183,-9.36363636,1171.545455,1180.909091,240.2727273,16.36363636,83.26239664,637.8181818,53.36363636,637.8181818,53.36363636,0.799255063,892.6363636,210,2,0.354166528,15,3134.392685,3592776.702,1141.333333
SC2089,29,10.42291666,7.486111103,32.32663883,564.2576625,21.47500006,-1.683333327,23.15833339,16.88750005,2.923611114,16.88750005,2.923611114,-151.25,974.8333333,1126.083333,220.3333333,15.83333333,80.89682139,590.0833333,48.58333333,590.0833333,48.58333333,15.51547273,825.4166667,555,2,1.187499958,20,2048.882034,986604.9231,547.7777778
PZ2090,31,13.4060185,7.350925826,32.509969,549.5979032,23.93333287,1.322222253,22.61111061,19.67777771,6.027777794,19.67777771,6.027777794,-92.77777778,1110.888889,1203.666667,242.3333333,17.55555556,81.31671453,638.5555556,56.33333333,638.5555556,56.33333333,8.351670334,888.8888889,561,2,1.050000188,16,290.145647,1000000,1115.333333
PA2091,30,14.19611108,7.587777705,33.67318074,542.1780091,24.69333318,2.159999998,22.53333318,20.22777778,6.858888868,20.22777778,6.858888868,-107.5333333,1145.933333,1253.466667,251.1333333,19.4,81.27656904,670.3333333,61.26666667,670.3333333,61.26666667,9.383908314,910.2,362,3,0.675000007,17,3296.365631,4327886.026,733.8888889
XR2092,24,15.47421875,7.731770835,33.63464356,557.6333659,25.96249998,2.975000039,22.98749994,21.54999995,7.890625022,21.54999995,7.890625022,-100.3125,1181.125,1281.4375,251,20,80.16848702,683.375,64.6875,683.375,64.6875,8.492962218,952.5,378,2,0.754166355,17,1033.51347,1857280.797,598
SC2093,27,12.15454548,7.745454528,31.0612311,610.7826859,23.78181839,-1.154545448,24.93636384,19.23939397,4.013636402,19.23939397,4.013636402,-42.09090909,1038.636364,1080.727273,208.8181818,15.90909091,78.40597574,551.4545455,48.90909091,551.4545455,48.90909091,4.052516411,855.2727273,350,1,0.858333404,11,2623.867378,804281.8083,568.25
PZ2094,28,11.38368056,7.899305527,36.88443039,488.5996218,21.9749999,0.558333331,21.41666657,16.99861111,4.924999963,16.99861111,4.924999963,-28,1077.5,1105.5,214.5,13.58333333,83.52795741,598.6666667,46.83333333,598.6666667,46.83333333,2.598607889,821.3333333,545,3,1.820833449,30,2453.149216,481761.5199,1000.555556
ZF2095,39,17.70937502,7.982638849,31.84577374,616.3871405,29.5666666,4.5,25.0666666,24.68333334,9.458333333,24.68333334,9.458333333,-82.08333333,1174.166667,1256.25,246.9166667,17.25,78.57339952,656.8333333,62.91666667,656.8333333,62.91666667,6.990773598,1017.75,648,1,1.67083329,28,2083.394279,595629.8772,556.7777778
PZ2096,27,14.03287041,7.513888919,33.5280978,539.1621829,24.4777779,2.066666669,22.41111124,20.06666667,6.744444478,20.06666667,6.744444478,-104.4444444,1140.888889,1245.333333,249.2222222,18.66666667,81.53822273,666.7777778,59.66666667,666.7777778,59.66666667,9.154655239,906.7777778,438,2,1.254166697,26,2183.816315,2788268.405,1015.888889
PA2097,28,15.48506945,8.111805573,33.96389969,568.0163203,26.42500003,2.541666687,23.88333335,21.74722219,7.761111117,21.74722219,7.761111117,-42.16666667,1190.833333,1233,253.3333333,17.58333333,82.21162996,660.4166667,56.58333333,660.4166667,56.58333333,3.540937719,948.9166667,491,2,1.124999901,17,3410.638046,2735050.06,389.8888889
PD2098,24,13.6982639,7.039583408,28.05513658,646.8147529,25.36666679,0.275000004,25.09166679,19.91111106,5.194444438,21.22638893,5.194444438,-127.5833333,1035.5,1163.083333,222.8333333,17.5,73.75197996,573,59.16666667,567.25,59.16666667,12.32093996,960.0833333,439,2,0.720833187,14,1525.534599,1089464.928,706.5555556
SC2099,22,15.08101851,7.541666692,31.70306414,581.2372356,26.07777765,2.288888892,23.78888876,21.65370362,7.277777806,21.65370362,7.277777806,5,1129.666667,1124.666667,226,17.33333333,79.51644995,584.6666667,54.33333333,584.6666667,54.33333333,-0.442608439,923.8888889,773,2,1.529166564,7,410.4397125,3493587.765,610.8888889
LZ2100,18,15.01541669,7.65749998,30.90196042,614.800282,26.43999996,1.659999979,24.77999998,22.01333345,6.835000008,22.01333345,6.835000008,-43.2,1119.7,1162.9,230.5,18,77.02547971,589.8,58,589.8,58,3.858176297,951.5,404,2,0.900000026,6,2413.753067,855728.1247,787.7777778
WM2101,70,18.32916665,8.199999944,32.80056732,606.4249735,30.17000008,5.169999933,25.00000014,25.19499989,10.25500002,25.19499989,10.25500002,-50.6,1185.8,1236.4,232.7,15.3,77.35029985,633.7,60.4,633.7,60.4,4.26716141,1008.1,786,2,1.98333319,14,559.4610558,1000000,163
ZF2102,10,16.05624999,7.680357225,31.5401403,601.2884777,27.45000008,3.09999999,24.35000009,22.79166662,7.967857131,22.79166662,7.967857131,-151.9285714,1148.142857,1300.071429,254,17.78571429,79.20755324,684.7857143,64.57142857,684.7857143,64.57142857,13.23254946,993.3571429,216,2,0.629166732,9,3602.907883,5537064.267,626.8888889
XX2103,16,14.98472218,7.321296264,29.1554968,639.1131991,26.65555573,1.544444455,25.11111127,22.06851846,6.546296296,22.31666664,6.546296296,-84.44444444,1108.555556,1193,230.1111111,18,74.67288992,591.1111111,61,591.1111111,61,7.617520296,981.8888889,214,2,0.233333285,7,2582.457306,3760582.44,1435.444444
PZ2104,28,14.05416667,8.23981484,37.17149525,519.5682309,24.62222184,2.455555518,22.16666632,19.73333331,6.996296287,19.73333331,6.996296287,50.22222222,1197.222222,1147,232.5555556,14.33333333,84.29136147,625.7777778,49,625.7777778,49,-4.194895591,879.2222222,368,1,0.808333417,18,2059.491867,2896419.54,1106.777778
WM2105,58,17.70833331,7.746666586,30.87518746,626.6325374,29.64999981,4.560000038,25.08999977,24.87333323,9.381666621,24.87333323,9.381666621,-90.1,1165.9,1256,240.1,14.3,79.49324315,664.7,59.4,664.7,59.4,7.7279355,1006.9,426,1,0.712500075,17,549.5466156,1808434.274,155.3333333
XX2106,12,14.23645839,7.727083281,29.65227343,657.3963951,26.4416666,0.38333334,26.05833326,20.69027788,5.656944503,21.82916684,5.656944503,-106.6666667,1066.916667,1173.583333,226.4166667,17.66666667,73.73333205,579.8333333,60.33333333,571.6666667,60.33333333,9.997656799,974.0833333,170,2,0.320833488,6,3517.31102,4413853.735,1415.875
XX2107,19,15.52777777,7.154166685,28.54026648,640.9850971,27.17500003,2.108333309,25.06666672,21.77777775,7.05694445,22.89999996,7.05694445,-93.16666666,1106.916667,1200.083333,231.25,17.83333333,74.56405858,597.4166667,61.66666667,593.6666667,61.66666667,8.416773319,999.5833333,211,3,0.337499946,5,1373.991253,858784.6561,1356.222222
CH2108,31,18.57954544,7.81212111,32.89901704,580.5513628,29.79090933,6.045454545,23.74545479,25.10000006,10.76969693,25.10000006,10.76969693,-62.18181818,1217,1279.181818,253.5454545,10.09090909,86.67661494,728,53.36363636,728,53.36363636,5.109434526,982.8181818,480,1,0.712500135,13,283.6848259,755945.0476,137.1111111
QL2109,37,16.2263021,7.600520808,31.9598669,584.213603,27.34999979,3.568749979,23.78124981,22.80729171,8.383333343,22.80729171,8.383333343,-20.125,1186.1875,1206.3125,242,18.875,78.77106098,627.5625,61.5625,627.5625,61.5625,1.696612045,970.4375,668,2,1.816666504,16,2603.821198,2703700.114,423.2222222
CH2110,22,19.1746212,7.737121196,33.37526144,562.8028523,29.8000001,6.618181749,23.18181836,25.32878783,11.53636361,25.32878783,11.53636361,-27.18181818,1240.727273,1267.909091,246.9090909,13,82.05415058,689.6363636,58.45454545,689.6363636,58.45454545,2.190797186,1006.454545,661,2,1.450000008,20,1304.952431,343806.4949,138.4444444
ZN2111,32,16.05492423,7.121969774,29.0908834,622.7809921,27.52727283,3.045454524,24.48181831,23.16969695,7.768181812,23.16969695,7.768181812,-88.36363636,1133.818182,1222.181818,239.2727273,18,76.10869142,618,62.81818182,618,62.81818182,7.793457344,1002.818182,439,2,0.683333476,6,966.6508713,1031766.699,418.7777778
SC2112,29,11.15104166,7.631250015,34.13318196,530.2755049,21.89166689,-0.466666659,22.35833355,17.25972226,4.087500019,17.25972226,4.087500019,-95.16666666,1040.166667,1135.333333,223.25,15.16666667,82.49404713,605.5833333,48.91666667,605.5833333,48.91666667,9.149174811,823.25,1019,1,3.995833082,33,1536.148888,1633836.552,496.4444444
WM2113,61,15.91217948,7.11282048,29.37289855,615.3894364,27.21538456,2.999999982,24.21538458,22.93846157,7.733333285,22.93846157,7.733333285,-151.6153846,1113.076923,1264.692308,241.8461538,15.53846154,77.95213731,658.0769231,61.53846154,658.0769231,61.53846154,13.62128542,996.3846154,547,2,1.433333437,18,1405.948784,197286.5599,156.8888889
PZ2114,18,14.93020832,8.197916672,34.74961823,559.4649487,25.85000022,2.258333315,23.59166691,21.0736111,7.343055561,21.0736111,7.343055561,-40.66666667,1179.833333,1220.5,252.1666667,17,83.01871212,657.6666667,55,657.6666667,55,3.446814522,929.75,518,2,1.100000054,9,2673.9599,3100851.852,1157.666667
PZ2115,22,13.08666666,8.128333279,36.59720095,519.9248344,23.67999992,1.469999993,22.20999993,18.87333326,6.098333367,18.87333326,6.098333367,16.4,1162.4,1146,227.6,14.2,83.41420612,619.5,49.2,619.5,49.2,-1.410874054,855.8,318,1,0.775000095,7,4070.854462,1453836.193,1179.75
GL2116,30,15.97916667,7.458333272,30.26297521,618.4903014,27.63333321,2.988888899,24.64444431,23.03333335,7.742592608,23.03333335,7.742592608,-86.44444444,1148.666667,1235.111111,242.1111111,18.66666667,76.77362575,630.2222222,63.77777778,630.2222222,63.77777778,7.525633584,996.5555556,864,2,1.699999889,20,490.1399117,3545235.308,483.7777778
PD2117,4,15.52361115,7.531944306,29.7702102,636.7768753,27.29166635,1.991666665,25.29999968,22.7902779,7.094444392,22.7902779,7.094444392,-58.83333334,1120.083333,1178.916667,231.25,17.91666667,75.57405106,588.9166667,59.91666667,588.9166667,59.91666667,5.252585374,985.25,163,1,0.116666699,4,4885.123352,3329686.053,757.8888889
PA2118,30,15.93923612,7.782638931,33.6409661,560.4109331,26.4083333,3.275000016,23.13333329,22.03055551,8.287499997,22.03055551,8.287499997,-60.41666667,1193.25,1253.666667,250.5,19.58333333,80.50440247,667.9166667,63.5,667.9166667,63.5,5.063202738,964.5,575,2,1.587500244,11,2795.697906,3396554.977,379.2222222
PD2119,6,15.34618053,7.475694455,29.77346947,633.520496,27.01666673,1.908333311,25.10833342,22.57916665,6.970833333,22.57916665,6.970833333,-76.25,1114.083333,1190.333333,234.5,18,75.91366789,597.5833333,60.91666667,597.5833333,60.91666667,6.844191787,983.8333333,146,2,0.16666694,5,6157.777283,5340802.627,794.7777778
AL2120,51,15.77678569,7.671428517,32.63425197,575.0118431,26.72142833,3.214285697,23.50714263,22.1119046,7.989285722,22.1119046,7.989285722,-140.6428571,1169.5,1310.142857,248.5,17.21428571,80.77553139,704.5714286,64.07142857,704.5714286,64.07142857,12.02589629,972.2857143,233,1,0.487500171,13,15554.28522,1953906.728,567.3333333
PZ2121,19,15.40648148,8.172222259,34.27359151,565.1124543,26.33333333,2.488888873,23.84444446,21.62962959,7.718518535,21.62962959,7.718518535,-46,1189.222222,1235.222222,254.8888889,18,82.3861651,662.4444444,57,662.4444444,57,3.868074372,945.7777778,501,2,0.866666575,7,2685.909943,307511.7334,1159.333333
PZ2122,17,15.45347221,8.244444441,34.7131612,564.4107081,26.33333317,2.583333353,23.74999982,21.61944434,7.772222237,21.61944434,7.772222237,-66.33333334,1189.833333,1256.166667,252.1666667,19.91666667,80.79109687,669.5,62.83333333,669.5,62.83333333,5.575010506,949.4166667,365,2,0.775000185,8,2007.980164,1705957.172,835.2222222
PZ2123,15,15.63208331,8.042500031,34.90654691,550.1695374,26.10000019,3.05999999,23.0400002,21.58000002,8.121666582,21.58000002,8.121666582,-48.2,1195.6,1243.8,246.9,20.9,80.47126109,665.4,65.7,665.4,65.7,4.031448645,948.5,246,2,0.270833502,5,1239.892456,548997.0432,1070.75
PZ2124,28,14.23263886,7.447222228,32.72426401,552.04334,24.75833352,2.00000002,22.7583335,20.44305558,6.786111113,20.44305558,6.786111113,-43,1142.083333,1185.083333,241.9166667,17.25,82.20514454,633.0833333,54.75,633.0833333,54.75,3.765049252,907.25,622,2,1.716666684,19,1401.611134,83888.51749,1052.111111
PD2125,11,15.54487183,7.305128175,29.01521684,641.3039137,27.25384595,2.076923049,25.1769229,21.74871802,7.075641019,22.91794875,7.075641019,-49.92307693,1113.153846,1163.076923,226.7692308,17,74.99711936,578.3846154,58.23076923,575.8461538,58.23076923,4.484831733,984.0769231,264,2,0.583333259,6,2029.965607,0,693.8888889
PZ2126,28,14.29375002,7.832500055,35.20349998,531.8976898,24.8,2.549999964,22.25000004,20.17333328,7.094999991,20.17333328,7.094999991,21.1,1179,1157.9,239.7,15,84.49660143,630,49.3,630,49.3,-1.789652248,892.1,559,2,1.654166723,27,6283.918549,1683955.68,1154.888889
WM2127,55,15.82048612,7.22986114,29.52968964,621.8703722,27.38333352,2.900000016,24.48333351,22.89027778,7.53611115,22.89027778,7.53611115,-139.75,1126,1265.75,239.75,16,77.85041829,658.9166667,62.33333333,658.9166667,62.33333333,12.41119005,986.4166667,444,2,0.462499887,7,659.8560333,1678113.872,153.3333333
SC2128,22,13.09131944,7.500694525,30.66746661,605.3610428,24.43333371,-0.025000003,24.45833372,20.02638892,4.987499996,20.02638892,4.987499996,-81.58333334,1064.583333,1146.166667,225.3333333,18,77.68549284,584.6666667,56.33333333,584.6666667,56.33333333,7.663405089,893.5,458,1,1.216666864,10,3404.041595,1668856.2,566.2222222
AL2129,20,16.67361115,8.211111009,34.22373679,575.3812186,27.93333324,3.941666683,23.99166656,23.0125001,8.862499966,23.0125001,8.862499966,-126.75,1195.75,1322.5,254.8333333,18.33333333,81.03133389,714.5833333,68.08333333,714.5833333,68.08333333,10.60004181,993.3333333,138,2,0.370833009,4,3063.814957,1904254.966,406.3333333
SC2130,17,16.16666668,8.225925969,34.38306216,564.2546439,27.14444436,3.222222249,23.92222211,22.36296293,8.4611111,22.36296293,8.4611111,94.33333334,1214.555556,1120.222222,230.1111111,15.33333333,82.23546686,596.2222222,48.55555556,596.2222222,48.55555556,-7.766901473,936.2222222,536,1,1.254166712,16,4036.896652,3158306.257,543
AL2131,41,16.40046302,7.669444473,31.66191768,596.6909025,27.73333338,3.511111101,24.22222228,23.06481492,8.351851852,23.06481492,8.351851852,-149.4444445,1163.444444,1312.888889,256.2222222,17.11111111,80.29241832,700.7777778,64.33333333,700.7777778,64.33333333,12.84500048,997.3333333,461,3,0.979166607,9,1189.377136,1935265.991,426.1111111
WM2132,56,18.25729169,8.265972171,32.96497531,605.9567646,30.30000019,5.224999984,25.07500021,25.15555554,10.22361116,25.15555554,10.22361116,-47.66666667,1189.25,1236.916667,235.5,14.16666667,78.40298105,643.0833333,58.25,643.0833333,58.25,4.008128373,1008.083333,459,2,1.074999988,7,463.4338627,0,155.8888889
AL2133,33,17.50694442,7.297222252,32.43176455,558.068447,27.83333333,5.33333328,22.50000005,23.64814815,9.912962949,23.64814815,9.912962949,-75.22222222,1223.555556,1298.777778,250.2222222,17.44444444,81.45202153,706.5555556,68.33333333,706.5555556,68.33333333,6.147838721,1002.888889,516,2,0.899999996,7,778.7911835,2985541.903,421
XR2134,9,16.93333334,8.001282067,32.64768586,595.0342228,28.47692299,3.969230744,24.50769225,23.60897438,8.916666658,23.60897438,8.916666658,-93.07692308,1188,1281.076923,254.3846154,17.53846154,79.59531547,676.0769231,63,676.0769231,63,7.834757835,1005.846154,441,1,0.987500111,22,1408.538139,2960798.211,646.1111111
PZ2135,39,11.45879629,7.852777783,34.84989729,529.832737,22.23333338,-0.3,22.53333338,17.52407404,4.375925922,17.52407404,4.375925922,-42.77777778,1056.888889,1099.666667,218.2222222,13,83.76806648,590.6666667,42.55555556,590.6666667,42.55555556,4.047518924,837,817,2,1.974999945,17,1191.742355,0,1140.222222
WM2136,68,18.73854167,7.560416619,32.30272359,573.1025211,29.55625021,6.149999946,23.40625027,25.10000004,11.02187501,25.10000004,11.02187501,-16.1875,1215.9375,1232.125,234.625,14,78.82938801,644,57,644,57,1.331277307,1003.125,701,2,1.895833353,17,561.5009441,687337.0533,157.7777778
CH2137,28,17.13657405,7.439814815,31.02764657,598.740737,28.37777774,4.400000095,23.97777764,23.84999996,9.079629686,23.84999996,9.079629686,-106,1175.888889,1281.888889,246.5555556,12.22222222,84.0807417,711.8888889,56.88888889,711.8888889,56.88888889,9.014457148,995,388,1,0.337500036,5,961.9759369,0,139.3333333
ZF2138,12,16.44053036,7.959848453,31.93090288,610.2582504,28.26363633,3.336363641,24.92727269,23.32575772,8.248484904,23.32575772,8.248484904,-130.4545455,1157.727273,1288.181818,252.7272727,17,79.10700863,676.7272727,63.90909091,676.7272727,63.90909091,11.26815862,1003.636364,148,2,0.300000201,10,8816.352936,7762353.345,686.5555556
CH2139,28,16.58888887,7.529166654,31.74639753,586.2089128,27.67499987,3.958333313,23.71666656,23.12361108,8.662499981,23.12361108,8.662499981,-136.1666667,1161.416667,1297.583333,250,12.5,84.43309628,723.25,58.33333333,723.25,58.33333333,11.72418741,986.5,293,2,0.554166724,6,630.1507416,0,144
WM2140,60,18.15555555,7.757407246,32.18713191,588.1031248,29.41111098,5.311111026,24.09999996,24.75370372,10.29999997,24.75370372,10.29999997,-42.77777777,1193.666667,1236.444444,234.8888889,14,78.58154177,645,58,645,58,3.583728939,1006,581,2,0.933333258,7,325.367157,0,155.5555556
PD2141,11,15.46874993,7.48083317,29.55666015,638.6538919,27.25999985,1.949999988,25.30999986,22.76833334,7.021666652,22.76833334,7.021666652,-59.6,1118.8,1178.4,230.7,18,75.45394541,587.9,60,587.9,60,5.327136217,983.9,169,1,0.091666485,5,20785.52979,4917842.751,1061.444444
PZ2142,18,14.91979171,8.057291699,34.90790425,548.5230644,25.51250005,2.431249976,23.08125007,20.90104175,7.463541682,20.90104175,7.463541682,-75.875,1174.5,1250.375,251.5,18.9375,81.59363471,670.5,60.5,670.5,60.5,6.460195828,929.5625,466,1,1.241666685,17,6086.545868,3921658.003,1200.555556
PZ2143,18,14.36944447,8.214814782,36.11680816,533.8231079,24.96666633,2.222222249,22.74444408,20.17962968,7.103703693,20.17962968,7.103703693,-43.33333334,1175.333333,1218.666667,243.3333333,18.33333333,81.66546181,656,60.33333333,656,60.33333333,3.686897335,903.6666667,223,2,0.504166514,8,1920.269974,5015720.465,1275.333333
ZY2144,60,16.0420139,7.207638903,28.83066357,639.5455821,27.84166654,2.841666659,24.99999988,23.29166669,7.590277798,23.38333334,7.590277798,-113.0833333,1122.75,1235.833333,234.1666667,17.16666667,75.01431389,617.5,63.16666667,617.5,63.16666667,10.07199584,1004,323,2,0.325000097,6,1049.171646,2000000,220
ZN2145,17,16.44114585,7.56145835,30.26065386,625.1666815,28.10625005,3.118749991,24.98750006,23.57708335,8.1135417,23.57708335,8.1135417,-64.125,1149.125,1213.25,238.875,18,76.48618416,615.5625,62.0625,615.5625,62.0625,5.580332862,1003.6875,292,1,0.558333298,11,11299.2746,1867106.342,474.625
LZ2146,21,14.91302079,7.555208297,30.63427546,611.480987,26.34374976,1.681250006,24.66249976,21.85416653,6.751041658,21.85416653,6.751041658,-78.4375,1114.6875,1193.125,235.375,18.1875,77.01349654,606.9375,60,606.9375,60,7.03672554,960.875,374,3,0.679166704,13,29408.88776,4011593.061,823.3333333
ZF2147,13,15.80763891,7.548611088,31.56126884,590.9428052,26.89999994,2.983333349,23.91666659,22.39305552,7.836111142,22.39305552,7.836111142,-151.1666667,1155.333333,1306.5,253.6666667,18.25,79.292213,689.3333333,64.16666667,689.3333333,64.16666667,13.08424697,983.0833333,383,2,0.433333337,3,4284.417007,5952643.647,629.625
SC2148,27,12.1193182,7.779545493,32.69971895,571.8740043,23.36363654,-0.427272738,23.79090928,18.74545461,4.481818188,18.74545461,4.481818188,-16.54545455,1050,1066.545455,209.9090909,15,81.14421702,557.6363636,45.09090909,557.6363636,45.09090909,1.575757576,842,301,2,0.508333283,6,1250.395561,2448382.792,612.1111111
SC2149,19,15.37638883,8.026851864,34.48288386,551.3221581,26.0666665,2.788888825,23.27777767,21.43333311,7.875925907,21.43333311,7.875925907,91.77777777,1201.444444,1109.666667,227.5555556,16,82.42619481,591,49,591,49,-7.638953111,907.2222222,747,2,0.754166772,3,1567.245667,3344782.587,615.75
SC2150,18,16.26319438,7.722222242,32.80375937,570.4199806,27.04166683,3.49999996,23.54166687,22.60277761,8.549999972,22.60277761,8.549999972,62.66666666,1196.083333,1133.416667,234.4166667,15.66666667,82.30260063,605.6666667,50.41666667,605.6666667,50.41666667,-5.239322789,945.8333333,754,2,1.920833459,23,3168.495163,3135102.202,548.2222222
ZY2151,61,16.35034722,7.400694418,29.35790303,639.9323205,28.25833337,3.049999972,25.20833339,23.6819444,7.872222155,23.6819444,7.872222155,-107.5,1130.833333,1238.333333,235.4166667,17,75.58088477,623.3333333,62.91666667,623.3333333,62.91666667,9.506263817,1006.583333,381,1,0.462499986,10,1120.789665,2394079.425,236.2222222
GL2152,17,18.75795454,8.358333284,33.4087001,604.6854808,30.50909077,5.490909056,25.01818171,25.49545461,10.58636363,25.49545461,10.58636363,-24.18181818,1195.909091,1220.090909,239.4545455,17,77.41638368,627,62.09090909,627,62.09090909,2.02204485,1008.090909,548,2,0.70416677,9,1240.076553,949486.0098,440.5555556
PA2153,11,16.15798612,7.540972178,31.70679184,584.8633033,27.14166673,3.35833329,23.78333344,22.69027787,8.263888852,22.69027787,8.263888852,-32.75,1170.25,1203,242.9166667,18.5,79.86022613,632.0833333,59.91666667,632.0833333,59.91666667,2.798547319,970.75,501,1,1.104166557,22,1228.16423,3195732.158,407.8888889
